"oxygen tolerance","pH optimum","salinity optimum","temperature optimum","doubling time","genome size","GC content","gene density","proportion free living","biosynthetic clusters","proportion_RS_genomes","Uncultivated"
1,7.4674517730183,1.29036910232383,44.6225816663656,2.61201742857143,5011980.62060215,0.59,1.01601361133178,1,3,1,"Cultivated representative"
0,7.37082115150192,0,36.0230666171535,4.157077,835314.229892543,0.37,0.999252834356625,0,1,0,"Uncultivated"
0,8.12234118725276,1.52111846892048,38.9495005133437,4.500832,991245.989858222,0.33,0.928128990093345,0,0,0,"Uncultivated"
0,7.33976955644361,0.432166585536605,33.4853013945942,1.328543,926600.776133883,0.3,0.941007100088342,0,0,0,"Uncultivated"
1,8.27605996958714,1.28438204808762,32.5930295229737,5.466784375,1097005.5434064,0.38,0.988890926991937,0,0,0,"Uncultivated"
1,9.0772968469198,7.87065143019836,28.0000223487335,0.916019633333333,1912188.06921676,0.41,1.0740430949614,1,0,0.727272727272727,"Cultivated representative"
1,8.49278426651444,6.34976509744036,37.2810899898789,1.234511,1883365.1516264,0.365,1.12942053691778,1,0,1,"Cultivated representative"
1,8.71200951082558,7.627464160079,33.6896699949623,0.7155888,1606240.6955279,0.35,1.08704236774147,1,0,0.909090909090909,"Cultivated representative"
1,9.05169579155382,9.18695520789389,31.0656883419289,1.23886568,2347151.14295462,0.48,1.08117860120954,1,0,0.88,"Cultivated representative"
1,6.80102354517133,3.99240276325322,39.8393505286756,0.490493816666667,1862234.03135852,0.37,1.0782401548224,1,1,0.933962264150943,"Cultivated representative"
1,7.69115028330515,6.76388974529093,30.7176418644597,0.5842432,3044758.99938987,0.32,1.02631206299078,1,3,0.702439024390244,"Cultivated representative"
1,6.62521016300333,5.8108544545773,28.1903922809168,0.923223175,3327674.21251913,0.33,0.975613108715899,1,4,0.976002445610638,"Cultivated representative"
0,7.8283010144733,3.29451682239811,62.2429016763829,6.22344616666667,3042352.81998455,0.585,1.02245164067248,1,2,0.4,"Cultivated representative"
0,8.49796591055484,4.43616825854613,51.3019628812991,11.84083,2825751.3388638,0.52,0.994439537072788,1,4,0.5,"Cultivated representative"
0,7.34365613641994,1.27523241999739,51.7853941212937,2.011038,2959482.30599601,0.5,1.03572524717783,1,7,0.714285714285714,"Cultivated representative"
0,7.41231590331509,1.22645556877594,47.1081047912641,3.106895,3236450.47169811,0.38,0.861720307085782,1,4,0.454545454545455,"Cultivated representative"
0,8.07979387826907,1.17698644920016,49.9293987595158,7.330912,4845937.58785493,0.42,0.867320299356036,1,5,0.666666666666667,"Cultivated representative"
0,7.12560615095605,0.363603744124494,33.7542526931261,2.8072756,5788596.36599611,0.38,0.917873251254476,1,22,0.171875,"Cultivated representative"
0,6.97619341645468,0.378447491661187,38.1971064099718,4.367905,5664859.39139559,0.37,0.870779539403747,1,13,0.666666666666667,"Cultivated representative"
0,8.04624483463599,1.9206456381762,43.9979676788853,7.8312395,2854580.13651516,0.485,0.943292719624883,1,1,0,"Uncultivated"
0,7.09492704784282,0.193613778239056,36.9851660110467,6.591987,3642806.07489446,0.47,0.926562860014746,1,2,0,"Uncultivated"
0,6.80197376730125,0,37.1036566369171,9.506396,5367423.46061231,0.4,1.01742602431568,1,10,0,"Uncultivated"
0,7.90083431345529,0.966512584867765,44.9358957703712,4.53987566666667,2982452.29007634,0.41,0.943460280997594,1,2.5,0,"Uncultivated"
0,7.75679416019299,1.41739136355759,49.9026992786873,11.2772755,2763531.69765315,0.415,1.02040368863845,1,3,0,"Uncultivated"
0,7.93377255040411,2.66355259655616,42.45902872009,11.779117,4167243.45800795,0.385,1.00232534568883,1,2,0.555555555555556,"Cultivated representative"
0,7.93010442776662,1.66836868057271,44.0847721296423,8.545918,2252525.35496957,0.47,0.910855069135836,1,0,0.166666666666667,"Cultivated representative"
0,8.57528528985542,0,63.8249845974093,12.6116765,1435696.33507853,0.48,1.00470929995095,1,1,0.428571428571429,"Cultivated representative"
0,8.05667103062363,3.74555269094982,38.5815778675707,9.14602133333333,2220864.93133839,0.41,0.951954667946399,1,2,0,"Uncultivated"
0,7.4016417574915,3.40522999876978,34.7151997724623,7.645262,2654737.88984738,0.39,0.99732796092674,1,0,0,"Uncultivated"
0,7.84071115571902,2.21283899223322,39.4776862252796,13.3194357142857,2565165.60073093,0.45,0.93440717398935,1,0,0,"Uncultivated"
0,7.83435221673304,1.39387130002609,45.2119688758771,11.26539,2012669.95073892,0.49,1.04404499339459,1,0,0,"Uncultivated"
0,7.6410383890698,0,36.4242837717812,2.476861,2975587.65865236,0.59,0.979663911123503,1,2,0,"Uncultivated"
0,7.61998977664751,0.050131871207217,36.9400400692569,1.3153596,1826754.16993171,0.52,1.02952540873379,1,1,0,"Uncultivated"
0,7.49188104143497,0,32.4755821162458,3.728719,3038322.81380434,0.575,0.91599559960393,1,1,0,"Uncultivated"
0,7.50003760970931,0,32.7091108817705,5.76043133333333,2718879.61610682,0.55,0.959285470081189,1,1.5,0,"Uncultivated"
0,7.93189265359714,1.73986227154529,39.0926321917657,8.808737,2482707.91351234,0.625,1.00760351031093,1,1,0,"Uncultivated"
0,7.43310045385173,0,35.284089970913,4.422745,2245486.43410853,0.58,1.11248145504634,1,0,0,"Uncultivated"
0,8.09916068956708,0,39.8503383905614,12.95749,2150347.81449893,0.56,1.09381323123584,1,0,0,"Uncultivated"
0,7.513627632308,0,36.7616238142943,5.703874,1885926.84610076,0.36,0.879713456395634,1,1,0,"Uncultivated"
0,7.94052487483987,0.271158385097807,47.7756463106302,4.12810575,1743062.31003039,0.405,0.983207849461288,1,1,0,"Uncultivated"
0,7.57691522471435,1.81100669436159,39.7579578218553,3.46699095,3369968.49491623,0.29,1.0263960091242,1,1,0.784403669724771,"Cultivated representative"
0,6.17704254173033,0.497656508756881,33.959321516687,3.4144905,4514967.00900798,0.31,1.05022782565027,1,2.5,0.944444444444444,"Cultivated representative"
0,6.06660413532135,1.19882044615644,32.6718281253915,3.424806,3610152.79946464,0.32,1.00807479340337,1,6,0.833333333333333,"Cultivated representative"
0,6.72492064176301,1.70970066436257,44.3836971565111,2.811858,2896520.90680101,0.27,0.953110776169587,1,5,0.815899581589958,"Cultivated representative"
0,8.21427259694927,2.25468522453959,35.0162766175456,1.762061,3019453.76078915,0.41,1.08748162858439,1,0,0.454545454545455,"Cultivated representative"
0,6.86545367578214,0.37074881745518,40.0139040808374,1.6481327,2431595.8476291,0.445,1.20712007215652,1,0,0,"Uncultivated"
0,7.27714765359897,0.228229750487335,34.2409665078477,4.041288,2992615.76456061,0.39,0.984371126211443,1,0,0.6,"Cultivated representative"
0,8.03217871677134,0,34.5774791500363,6.598879,6954285.13772576,0.4,0.905055893512731,1,14,0.303030303030303,"Cultivated representative"
0,7.94668103857898,1.92920831637515,47.014817156604,2.0695724,2604401.95121951,0.45,1.06263008191163,1,0,0.580952380952381,"Cultivated representative"
0,8.20291865076667,2.60943669122173,41.4410770580324,0.3296165,2147812.88397402,0.51,1.06161363638221,1,0,0.411927877947295,"Cultivated representative"
0,7.46546034295333,0.670836731378254,42.3584934834745,2.814006,3470627.56264237,0.39,0.984178647294198,1,1,0,"Uncultivated"
0,7.33253934680967,1.57881888044416,38.3949149951381,2.515763,2138896.77877477,0.52,1.00255112421967,1,1,0.00600600600600601,"Cultivated representative"
0,8.11963868612193,0.781032443911259,37.6211976666118,6.706294,2661705.5408971,0.36,0.948069878816764,1,2,0,"Uncultivated"
0,8.31172734824493,4.56188324271437,38.6244674665791,7.31934333333333,2340573.06281027,0.33,1.04067964634413,1,1,0,"Uncultivated"
0,7.57568405838493,0.970492428888152,42.5458189214798,3.336074,3128953.14057827,0.41,1.00796387049629,1,1,0,"Uncultivated"
0,7.54850785800433,1.06705738588741,32.5927397905109,2.777596,4660371.52953054,0.35,0.913758763353811,1,14,0.8,"Cultivated representative"
0,7.66315315656056,0.606157650970556,39.6818671787357,3.39545726666667,3099315.62954155,0.4,0.934071831465498,1,2.5,0.0649350649350649,"Cultivated representative"
0,7.78393581642837,1.4546346718433,41.4430955013344,1.961664,2555344.16679442,0.5,1.06788189226272,1,0,0.333333333333333,"Cultivated representative"
0,8.07583605530721,3.80114785906702,40.5031725680057,2.416906,2251076.87877915,0.47,1.05142114533275,1,1,0.479166666666667,"Cultivated representative"
0,7.2550759673384,0.937247363533065,36.7616301517905,1.28449575,1943271.05352881,0.385,0.997429107792632,1,1,0,"Uncultivated"
0,7.34202433111072,0.529561540674212,39.0197370416096,7.18218866666667,4039369.98997996,0.445,0.934695905221638,1,3,0,"Uncultivated"
0,7.58755042028087,0.788288942730068,36.4653672541131,3.26218366666667,4183982.86664109,0.37,1.11407162348886,1,4,0,"Uncultivated"
0,6.0381225902957,0.337527269286141,33.5208506351647,8.116577,3428752.26291603,0.47,1.00698797418396,1,1,0.0491803278688525,"Cultivated representative"
0,6.19270502409938,0,35.122949229351,10.2864495,2736556.70276169,0.49,0.993947419019918,1,1,0.1,"Cultivated representative"
0,7.80915890600594,0.47968589940051,36.348287094011,8.059318,1764491.80327869,0.39,0.987927515136442,1,1,0,"Uncultivated"
0,7.31268064522978,1.64010611803107,43.8255831282906,13.72713,2034431.19319169,0.4,0.966360341081121,1,2,0,"Uncultivated"
0,6.21624476379987,0,29.1308096631872,6.125006,2383471.08903867,0.42,0.994194824977806,1,1,0,"Uncultivated"
0,6.75992686634317,3.40521846891598,43.6211398396871,3.45682,2496773.68524719,0.59,1.38685970154905,1,0,0,"Uncultivated"
0,7.58914750025346,0.127421256015182,33.868449982435,6.2109765,3033434.42223306,0.52,1.02765058960202,0,0,0,"Uncultivated"
0,6.4513896559955,3.10912613090386,37.1782174696548,0.4778486,2036235.88945115,0.54,1.13743024876269,1,0,0.0606060606060606,"Cultivated representative"
0,7.2089849661593,0.109309302685247,41.1868403129745,7.016833,2050876.02899619,0.45,0.995082697902239,1,0,0,"Uncultivated"
0,5.45942215104769,1.04283336399734,34.2687039995726,4.5213425,2433366.89605215,0.435,1.05409554824754,1,5,0,"Uncultivated"
0,7.83899902144369,1.29214484805455,42.277609774768,1.467393,2620386.65358194,0.64,1.16996120852049,1,0,0,"Uncultivated"
0,7.58256414034614,0,31.5888761376324,2.802518,3074163.7216475,0.615,0.983496105993984,1,1,0.580645161290323,"Cultivated representative"
0,6.79159428109593,0,29.5358959240173,3.929702,2433145.29387587,0.46,0.973843476410057,1,0,0,"Uncultivated"
0,7.343303962551,0,40.7776799089731,1.710052,1947446.74376141,0.66,1.07277190822135,1,0,0.265734265734266,"Cultivated representative"
0,7.32759831457828,0,27.314544798104,2.505497,2792980.48559111,0.5,0.979797565373662,1,0,0,"Uncultivated"
0,7.51920427338864,0.132276564680715,40.0925988301002,1.7839505,2171110.95038334,0.61,1.08546657407407,1,0,0.0395136778115502,"Cultivated representative"
0,8.06445120539752,0.108756509721906,35.4998596251585,2.356541,1996597.73510586,0.36,1.08176801665725,1,0,0,"Uncultivated"
0,8.74262103375563,2.36862577549161,37.7981147605623,9.910001,1670606.54429369,0.4,1.0788604434629,1,0,0,"Uncultivated"
0,8.30907099090406,0,29.76249139737,2.205327,3714049.91680532,0.41,1.28575934169122,1,0,0.0909090909090909,"Cultivated representative"
0,7.64671427921159,3.66007089927572,38.4866272015778,4.887217,1873998.0773339,0.33,1.00317081776091,1,1,0,"Uncultivated"
0,7.27394627448403,0.259092988984509,42.6721412726763,6.39282,3298981.76967541,0.38,1.12284662867023,1,1,0,"Uncultivated"
0,7.48793458111832,0.692373259724819,39.179856406649,9.52590475,4910550.98954566,0.47,1.03634036517061,1,1,0,"Uncultivated"
0,7.66369028773146,3.27228170777764,39.8285355698016,8.48878233333333,2086089.1523935,0.43,1.00228423373521,1,1,0,"Uncultivated"
0,8.01964582777798,2.95133029319501,45.0080769392422,11.4229276666667,2171833.72468447,0.38,1.05017774964269,1,0,0,"Uncultivated"
0,6.80108328981395,6.13955759209491,41.6169206996386,1.94183,2751322.17242288,0.26,1.01909155677614,1,0,0.0714285714285714,"Cultivated representative"
0,6.81759043986566,3.91991959264924,43.5346794906599,1.861616,3391214.0871177,0.29,1.09042611338245,1,0,0.75,"Cultivated representative"
0,8.04111316988641,3.13880097422116,35.1862459633068,12.1239356428571,1826486.16193962,0.465,0.94463869391605,1,2,0,"Uncultivated"
0,7.50079183672004,1.55012802635708,32.3407134688344,10.2429403333333,1625100.92327284,0.46,0.926558334116612,1,0,0,"Uncultivated"
0,7.86018489012052,2.75835658287675,38.7551944277622,16.0739348235294,1515664.75399829,0.5,0.988741798288032,1,1,0,"Uncultivated"
0,8.4544125907728,1.99722571430616,34.3883187604828,6.2560615,2618531.252755,0.345,1.0616425557918,1,0,0,"Uncultivated"
0,6.70211990141039,0,32.7718301112224,5.951923,2631597.88918206,0.46,0.956615595875159,1,0,0,"Uncultivated"
0,7.80622949940454,6.20913708903781,51.5023615643815,6.394517,2135680.75898802,0.3,1.0466796901585,1,1,0,"Uncultivated"
0,8.40161036420295,5.26654034407714,41.1168779870176,9.74931428571429,1903169.37119675,0.51,0.996473073053498,1,0,0,"Uncultivated"
0,7.75353171377701,2.42463548007007,42.2197177868814,4.793013,2786014.9950488,0.32,1.06629620489948,1,1,0.0851063829787234,"Cultivated representative"
0,7.42248740035957,1.59835550636049,50.7177012377348,4.400036,2640246.16956078,0.33,1.02445023814212,1,0,0,"Uncultivated"
0,7.52503861381442,4.12596105545278,47.1566461193322,7.797942,2564653.28874025,0.31,1.1719222045352,1,3,1,"Cultivated representative"
0,7.68379217254931,1.68738395952663,54.1060323311968,3.244535,2818229.01554404,0.32,1.02441874531869,1,1,0,"Uncultivated"
0,8.24484339542885,5.43244647017083,42.4175710451239,2.803343,2330268.36336147,0.29,1.18137866078699,1,1,0,"Uncultivated"
0,8.56802180357173,4.79582840744758,37.7922436608422,3.183236,5036078.01691007,0.34,1.16568572273469,1,0,0,"Uncultivated"
0,8.4750197500076,4.20752103041989,46.3935116138759,4.359845,2141787.2835358,0.35,1.35520404992412,1,0,1,"Cultivated representative"
0,7.67235703856965,2.11339603027368,43.7588214669412,3.126534,2563991.48759473,0.32,1.04984304988111,1,1,0,"Uncultivated"
0,7.96167398082883,3.94157850134465,39.0621539546956,5.764417,1991131.57894737,0.43,1.11799570583917,1,0,0,"Uncultivated"
0,7.73282900908916,0,62.7245147663577,13.59169,1766562.17501114,0.51,1.05628502202977,1,0,0,"Uncultivated"
0,6.79675762102837,0.022515951091143,39.7616111128206,8.04605,3526878.54125889,0.43,0.99137121477441,1,3,1,"Cultivated representative"
0,6.44839012418601,0.182863491639268,37.5388453818679,10.5114551923077,3697559.63821368,0.435,1.0189053485186,1,2,0.418604651162791,"Cultivated representative"
0,6.84806712798445,0,43.6035624033397,8.825891,2256946.83908046,0.46,0.961209519922733,1,1.5,0,"Uncultivated"
0,5.27413924809146,0.494558869003449,46.2821817249184,18.684355,3363585.51407665,0.59,1.07991782569386,1,2,0,"Uncultivated"
0,7.0034484030909,1.64243016498232,55.2344526132276,14.13706,1951340.32239883,0.46,1.08201225394764,1,0,0,"Uncultivated"
0,7.84512846573902,2.01498750107216,52.0739076255627,14.04819,2603291.96439764,0.47,1.12495390489705,1,1,0,"Uncultivated"
0,7.55105547953957,2.5315526344952,48.3279655355761,8.38040125,2071090.598479,0.35,1.00270443991291,1,1,0,"Uncultivated"
0,6.72523415583514,0,43.7371143606273,12.27904,3489365.10191038,0.475,1.03463939334483,1,3,0.333333333333333,"Cultivated representative"
0,7.51665486566854,2.32213660159312,48.0341120740473,10.22654,2379161.68989162,0.43,1.03382331476108,1,1,0,"Uncultivated"
0,6.43140260053964,1.17977859132729,43.4205250132296,10.54169,3787312.89604384,0.43,1.06221726209318,1,2,0,"Uncultivated"
0,6.20381549492994,0.196549903806976,45.1097159467697,14.804955,3582841.32642039,0.495,0.9556189563791,1,4,0,"Uncultivated"
0,7.37226929357143,0.416493177012502,42.4500613254,7.274123,2639675.56152812,0.44,1.1709031299477,1,1,0,"Uncultivated"
0,6.95731843442193,0,32.1783883424036,3.729938,4253774.33090024,0.4,0.968320915326616,1,2,0,"Uncultivated"
0,7.18271123613121,0,31.1007560075774,6.504441,6876956.43680406,0.4,1.13484194875798,1,1,0.9,"Cultivated representative"
0,7.1906104494932,0,35.1959238739594,4.23219033333333,4820397.8646253,0.46,0.967049481464641,1,3.5,0.619047619047619,"Cultivated representative"
0,7.16919047596354,0,39.5295015337835,6.4228585,3178547.90071909,0.525,1.01393144312216,1,1,0,"Uncultivated"
0,7.33556726780266,0,36.6505283603439,16.60847,4079540.32864354,0.49,0.996193194083918,1,1,0,"Uncultivated"
0,6.72633439294354,2.09702093304486,39.2063671614855,2.0698291,1929013.90939467,0.53,0.940266686601875,1,0,0.0536912751677852,"Cultivated representative"
0,6.58778075313925,1.36712421205709,30.1101499701373,1.003427,2026137.51263903,0.38,0.972128652344237,1,0,0.305454545454545,"Cultivated representative"
0,8.4173695248366,0.127612046734138,40.5365581751094,12.1293306666667,2014569.59455752,0.45,1.05291863834265,1,1,0,"Uncultivated"
0,8.16310242755029,0.304805790076389,49.6308719316166,10.68642,2451276.41347801,0.55,1.03780608107662,1,1,0,"Uncultivated"
0,8.23607820354345,0,48.1439173517013,10.45106,1936217.46332229,0.53,1.0815824834967,1,3,0,"Uncultivated"
0,7.96654613796782,0,52.6517741819969,17.01692,1911592.77879342,0.525,0.956915738100497,1,0,0,"Uncultivated"
1,4.73936221899637,0,41.3958379635134,6.77883,4166322.96781233,0.705,1.0469383139751,1,0,0,"Uncultivated"
0,7.89333250288015,1.32659367207345,58.4367925078683,7.892223,2366703.60110803,0.72,1.00994439019893,1,0,0,"Uncultivated"
0,7.96350089266564,0.609015546979493,65.4126003872178,5.3691865,2628744.01990177,0.745,0.976406033053637,1,0,0.8,"Cultivated representative"
0,8.16754725177594,0,46.9757311922227,11.70204,2345982.38402819,0.66,0.966157456633046,1,1,0,"Uncultivated"
0,7.7880734314229,1.01120141843516,62.2562202574189,2.122177,1962218.9217288,0.41,1.10357397503107,1,0,0,"Uncultivated"
0,7.43905532071917,7.43425861645696,50.1441744065248,7.05794011111111,2243406.62876756,0.32,0.984377874935382,1,2,0,"Uncultivated"
0,7.99636256034539,0.47647805097728,47.8977165530908,5.63801,2324504.55240247,0.485,1.07261920832396,1,1,0,"Uncultivated"
0,8.48680194753521,0.341735293635023,51.6730642748106,7.3268558,2307014.17568925,0.59,1.08474038321042,1,1,0,"Uncultivated"
0,8.13019950316225,1.58863156778703,53.0851758897909,10.844435,2187042.6433211,0.52,1.01755564556374,1,0,0,"Uncultivated"
0,8.24438788690969,1.3976631254336,44.0037574267891,12.675836,2212965.85874381,0.49,1.11056798439992,1,1,0,"Uncultivated"
0,8.47177057892399,0.693007021786826,51.2118905972963,13.15855,2462965.62411947,0.51,1.08053194891012,1,0,0,"Uncultivated"
1,7.34253984092857,3.24056838850583,59.0726641044711,14.03321,3031456.96606038,0.63,1.11401418713459,1,0,0,"Uncultivated"
0,7.96102273041976,1.27078539291305,65.9950965416028,7.699119,2308971.69025812,0.68,0.949307177050747,1,0,0,"Uncultivated"
0,8.34113919131055,1.72019254510251,67.4886431390394,11.24081,2781327.13754647,0.63,1.03005928632752,1,1,0,"Uncultivated"
0,8.0204512157552,0,59.2450835149517,17.68014,2330860.01164144,0.54,1.11064842764272,1,0,0,"Uncultivated"
0,7.90053964916946,0.523999694945766,70.1651153752238,8.42378433333333,3365551.29274395,0.72,1.03239018897251,1,0,0,"Uncultivated"
1,7.830944228723,0.805600283780276,64.2898115379024,6.121988,2709569.1738945,0.7,1.22292420663578,1,0,0.25,"Cultivated representative"
0,7.83885779831892,0.983423831583876,61.3290579215801,8.4841885,2193089.24611973,0.68,0.966124464266816,1,0,0,"Uncultivated"
0,7.58319153318183,0.804078236223054,65.2486736329144,9.37341775,2774037.68030615,0.67,1.01186678599865,1,0,0,"Uncultivated"
0,8.03877636423682,0.147117693857902,51.3274760941703,17.84212,2350854.15075815,0.52,0.951263742280843,1,1,0,"Uncultivated"
0,7.74135588300729,0.884578094946631,49.0471946109652,16.78494,3204161.70845729,0.55,0.916851059286275,1,0,0,"Uncultivated"
0,8.08726962368622,0.498233825097002,55.1595792517519,17.65561,2074961.89195248,0.5,0.939889730408296,1,0,0,"Uncultivated"
0,8.25311211985969,0,52.6438888426458,7.831813,2341892.7444795,0.54,0.938872275653978,1,0,0.1,"Cultivated representative"
0,8.00774309987603,0.161512950370571,49.3977556610111,11.61612,3010994.56014067,0.465,0.998096720082286,1,2,0,"Uncultivated"
0,8.25639724132786,0,54.750928655272,9.8913,2624076.22504537,0.545,1.05013501680449,1,0,0,"Uncultivated"
0,7.24560479446131,0,38.5757978571546,14.2282,9016372.0145379,0.45,0.898763110201199,1,35,0,"Uncultivated"
0,7.29693622131009,0,35.8694055140612,12.87153,2403270.45809105,0.45,1.04629794647062,1,1,0,"Uncultivated"
0,7.95639285627755,0.725487716057059,43.5874786417643,11.30728,1981703.95049976,0.55,1.09841898119238,1,0,0,"Uncultivated"
1,5.60697152275293,0,25.2117754124962,17.30808,3958170.08109262,0.37,0.790382351506107,1,0,0,"Uncultivated"
1,6.2165606914769,0,28.9810367005931,9.17875933333333,3299673.6453202,0.42,0.863210670702866,1,0,0,"Uncultivated"
1,5.86059590246868,0,25.5537121793578,9.769203,3840112.78879389,0.37,1.13363430937368,1,0,0,"Uncultivated"
1,6.07314838240474,0,26.2342040352739,4.530732,2913215.49176868,0.39,0.895469511110596,1,3,0,"Uncultivated"
1,6.34759854929271,0.0182559673665029,21.7129884594189,2.76896063636364,4380215.56369907,0.38,0.859867024300404,1,2,0,"Uncultivated"
1,6.36732017672214,0,23.8943500603746,1.75598266666667,4197855.14989611,0.39,1.00365983566005,1,0,0,"Uncultivated"
1,6.24231041835128,0,24.1711511838034,6.887847,4202856.02064864,0.35,1.0613684577315,1,7,0,"Uncultivated"
1,6.24149571367847,0,22.8218236118491,4.28214192307692,3551547.35437972,0.35,1.03614555168429,1,3,0,"Uncultivated"
1,5.86953578915542,0,17.9500187837301,2.84169,4808310.49294334,0.35,0.904502298337432,1,2,0,"Uncultivated"
1,5.53094969199739,0,26.161752458367,5.550815,4501592.77504105,0.48,1.00232982409333,1,0,0,"Uncultivated"
1,5.98464790517653,0.0109421719777023,26.6353403209388,7.76460166666667,3173061.25296498,0.42,1.16342414616787,1,1,0,"Uncultivated"
0,5.72859479831842,0,24.3589962484903,6.36395311111111,4014445.32488114,0.395,0.980325637116405,1,1,0,"Uncultivated"
1,5.93492092895278,0,25.1689647507789,4.443969,4442141.12497782,0.475,0.986691843594225,1,0,0,"Uncultivated"
1,5.86416346595113,0,21.2128621367999,6.839354,4103483.49855691,0.43,0.971782737499566,1,1,0,"Uncultivated"
1,6.25643348573029,0.00835402731566237,25.5599809660099,5.5704595,5521688.58522552,0.57,0.877374749466419,1,0,0,"Uncultivated"
1,6.61304062666063,1.82305914465378,35.6414007572891,9.94103825,3728389.48021081,0.46,0.818269507544127,1,4,0,"Uncultivated"
1,6.66839316602407,0.0990176172700359,30.5197213036172,2.466804,2259419.09441909,0.39,0.955401396750237,1,0,0.75,"Cultivated representative"
0,6.23470447318985,0,30.6296380066793,4.10049,3879130.84891059,0.37,0.787579931996801,1,0,0.5,"Cultivated representative"
0,6.62066826806631,2.26315213918411,34.6907863593997,3.224909,3710747.60542356,0.47,0.982590637495619,1,1,0.173408592035121,"Cultivated representative"
0,6.92129050368514,0.290972111991021,39.6892218417411,7.3931975,2051157.78350175,0.37,0.899148150440209,1,2,0,"Uncultivated"
1,6.33461071374231,0,32.3113876570158,8.478808,7231755.98365441,0.39,0.813367906581838,1,0,0,"Uncultivated"
0,6.70078413975878,0,44.3961018676574,6.771815,2230934.86190724,0.29,0.869856889388026,1,0,0,"Uncultivated"
0,6.80479154649909,0.592644550996633,33.1214749222748,2.512198,3933517,0.37,0.843011483107865,1,0,0.540983606557377,"Cultivated representative"
1,7.35684979154142,3.06682977137748,38.0797567433488,9.6917355,2619909.09090909,0.38,0.948585502711663,1,1,0.037037037037037,"Cultivated representative"
0,7.007954903655,2.41695936462344,43.0775680934335,3.741758,2273910.54313099,0.49,1.10996523982274,1,0,0.0303030303030303,"Cultivated representative"
1,7.74013023177351,2.97052255561461,35.294506468112,12.4576,2640815.73033708,0.47,0.899449693361687,1,0,0.05,"Cultivated representative"
1,7.32845910158805,3.83235892723292,34.4398344182628,8.99933618518518,2660055.62913907,0.37,0.956120525345526,1,1,0,"Uncultivated"
0,7.22963156650601,2.15786888624917,48.1895513906285,13.1405,2206238.78750387,0.41,0.876704749113364,1,0,0,"Uncultivated"
1,7.01647438181398,0,32.1055636336451,7.723529,4195865.99241467,0.39,0.985859900630625,1,4,0,"Uncultivated"
0,6.32888230191667,0,38.0705875517874,10.4037943333333,2691021.64300675,0.45,0.990200046353469,1,1,0,"Uncultivated"
1,7.57504052334141,3.70136709024051,36.3850421821672,17.41839,6177489.56768486,0.39,0.939762773397202,1,2,0,"Uncultivated"
1,6.53243962294915,0,35.3480417629385,5.400312,3234344.27057042,0.34,0.834056994310807,1,3,0,"Uncultivated"
0,6.63987556896243,0,19.806621880973,7.273377,5549950.63809294,0.35,0.770968042138154,1,3,0,"Uncultivated"
1,6.27768353269017,0,30.8152047120123,3.370169,7544100.91595693,0.42,1.02349588705888,1,1,0,"Uncultivated"
1,7.3073675032443,6.47018931961329,39.9709328064471,13.21931,3485171.60227496,0.48,1.06409977215547,1,1,0,"Uncultivated"
1,7.19146069178378,4.75137989424563,36.8489734030405,9.379996,3237728.2447771,0.42,1.09134418749984,1,0,0,"Uncultivated"
1,6.43418076500118,0.134874978438648,33.4420701595738,8.35406127272727,4103159.33044017,0.39,0.865446351998541,1,4,0.0256410256410256,"Cultivated representative"
1,7.21266802673915,0.26686540358778,32.935136031156,8.0876998,2794578.46281163,0.43,0.868564535202377,1,2,0.230769230769231,"Cultivated representative"
1,7.16608207025058,1.20613297975574,33.744236246311,5.609369,2544226.56578394,0.31,0.909096165935452,1,0,0,"Uncultivated"
0,6.68628325234655,1.25213472102871,35.0531369652473,2.272824,2071072.36528374,0.33,0.977917654778967,1,1,0,"Uncultivated"
1,6.15791514833334,0.0659442890626226,30.9035545489674,3.88011822083333,3428756.14185003,0.39,0.871142340877851,1,1,0.0188679245283019,"Cultivated representative"
0,6.8749187862604,0,30.1922797871561,4.998675,1685588.4744975,0.38,0.996701098576909,1,1,0,"Uncultivated"
1,6.64110625422299,0.210300298861897,36.5133446822919,6.24130866666667,4140483.7604495,0.44,0.890142768427788,1,1,0,"Uncultivated"
1,7.22794197408866,1.3785476515004,37.0213044263147,7.760249,5006448.73271889,0.39,1.03797403109834,1,2,0.363636363636364,"Cultivated representative"
1,6.77676753271744,0.0768249272763292,32.3298743173045,9.0841373,5914495.16420448,0.4,0.891519994769574,1,5,0,"Uncultivated"
1,7.27809379729078,2.86744144513493,38.0535673245777,9.886541,3852862.12521798,0.395,0.933804327829284,1,1,0.333333333333333,"Cultivated representative"
1,7.16070057512874,1.54361669858777,34.2558819267196,8.3336135,3701818.06915355,0.39,0.938265500585395,1,0,0,"Uncultivated"
1,6.37285612547222,2.54499413463521,36.366526321949,5.464013,4760604.51057894,0.42,0.958713302232537,1,5,0.833333333333333,"Cultivated representative"
1,7.56778603702192,4.28357870758704,37.8885234143621,8.8421244,3736646.24638004,0.42,1.04196686533259,1,2,0.5,"Cultivated representative"
1,6.46893691116332,0.209936684430941,34.5822947816267,5.84949978571429,5495041.44606663,0.41,0.873339839116044,1,4,0,"Uncultivated"
1,6.94762096863905,3.60938305574159,36.845836187644,10.33863,3961646.51263226,0.39,0.867473346929109,1,0,0.5,"Cultivated representative"
1,6.61519678985226,0,30.2353842900636,5.574419,5113331.98544278,0.4,0.801683158999373,1,0,0,"Uncultivated"
