tip,tSNE1,tSNE2
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__JAFARZ01,-20.460123,36.815357
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__JAJYUU01,-19.169882,36.66966
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis,-41.193886,15.911875
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis_A,-42.19339,16.474634
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea,-42.071175,16.576735
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__PALSA-505,-19.636124,36.081272
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Palsa-504,-20.945604,38.44972
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Palsa-506,-19.008324,36.743065
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Sphaerimonospora,-42.176865,16.981434
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Spirillospora,-42.17326,16.36797
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermobifida,-41.4449,15.895166
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermobispora,-17.700867,42.066097
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermomonospora,-23.829441,38.5091
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermopolyspora,-41.686176,16.009647
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Trebonia,-20.94612,38.478058
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__UBA9676,-19.351316,36.722584
d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__WHST01;g__WHST01,-16.436995,39.36018
d__Bacteria;p__Actinomycetota;c__Aquicultoria;o__Aquicultorales;f__Aquicultoraceae;g__Aquicultor_A,19.179138,15.355408
d__Bacteria;p__Actinomycetota;c__Aquicultoria;o__Aquicultorales;f__Aquicultoraceae;g__Kmv33,24.797888,16.508965
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__RUG033;g__JAATFL01,20.364084,-7.500834
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__OPB41;f__JAJZPX01;g__JAJZPX01,14.577901,-5.165417
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__OPB41;f__PALSA-660;g__PALSA-660,24.456455,16.244934
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__OPB41;f__UBA2279;g__UBA2272,15.323183,9.901242
d__Bacteria;p__Actinomycetota;c__Geothermincolia;o__Fen-727;f__Anoxymicrobiaceae;g__FEN-680,7.0480623,25.87389
d__Bacteria;p__Actinomycetota;c__Geothermincolia;o__Fen-727;f__Anoxymicrobiaceae;g__FEN-727,-14.68313,-11.917269
d__Bacteria;p__Actinomycetota;c__Geothermincolia;o__Fen-727;f__Anoxymicrobiaceae;g__JAENXM01,8.500897,17.388102
d__Bacteria;p__Actinomycetota;c__Geothermincolia;o__Geothermincolales;f__RBG-13-55-18;g__Solincola,7.017454,25.979866
d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__Fen731,18.20076,19.973959
d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__Hydromicrobium,21.414536,15.764079
d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01,20.204859,15.53226
d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAMDDL01,22.08052,11.825684
d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__JACCWD01,-28.545357,-21.471
d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__JACDDK01,-28.410143,-21.720823
d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__JACDGB01,-27.96473,-22.196112
d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter_A,-27.183935,-22.573078
d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter_D,-27.990166,-22.172554
d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915,-27.671392,-22.552256
d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SIRX01,-27.772972,-22.536907
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__BMS3ABIN01;f__BMS3ABIN01;g__JACRMB01,22.402655,19.42442
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__13-2-20CM-68-14,-27.601864,19.382662
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9,-25.100538,18.172977
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-16,-10.454257,28.026318
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-21,-42.558968,15.853336
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32,-27.422562,19.33322
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-50,-25.083971,18.599934
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Fen-549,-18.453112,12.478936
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__GMQP-bins7,-26.073778,17.686035
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella,-25.997648,18.090357
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACCRW01,-25.528158,18.163143
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACCTQ01,-25.26289,13.684295
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACCTU01,-27.108347,15.729199
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACCYG01,-23.95218,17.722992
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACDAN01,-26.556465,18.64157
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACDER01,-24.370033,17.291359
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACVRM01,-27.057972,19.271196
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACVRU01,-27.23699,15.539209
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JACVSB01,-25.082905,17.200287
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JAIBJN01,-27.209442,15.572113
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__JAIBJP01,-24.376509,17.718082
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__PALSA-600,-25.300112,17.967396
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__PALSA-612,-28.891434,19.709003
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Palsa-739,-25.110817,18.044464
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__UBA5186,-24.760008,18.768097
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__VAXT01,-26.818497,18.859364
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Miltoncostaeales;f__Miltoncostaeaceae;g__CAITWD01,-4.403012,19.273817
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Miltoncostaeales;f__Miltoncostaeaceae;g__JAGQUM01,-4.7160935,21.03091
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Miltoncostaeales;f__Miltoncostaeaceae;g__Miltoncostaea,-22.984007,18.107214
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__RBG-16-64-13;f__RBG-16-64-13;g__Chersky-299,22.024992,10.7966385
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__RBG-16-64-13;f__RBG-16-64-13;g__JAMDEO01,12.508308,-3.008205
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__RBG-16-64-13;f__RBG-16-64-13;g__Soudan-30,7.5088863,25.49181
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14,-8.4261675,18.443525
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__AC-56,-9.858974,20.62166
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__JAJKHV01,-6.575603,19.822128
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__RHKX01,-7.5791364,19.454956
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__RSA11,-12.412005,8.492361
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VAYN01,-6.6927795,19.68393
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VGBV01,-45.329243,8.161694
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VRUE01,-6.6464896,19.681015
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__WHSW01,-12.2206545,18.02039
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38,-8.087211,19.175093
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-49,-28.204618,22.86073
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-64,-8.491831,19.828682
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Baekduia,-9.450956,19.178486
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__CADCVQ01,-11.765821,17.423943
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__CADCVT01,-11.525634,17.739016
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Capillimicrobium,-11.433718,17.700697
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter,-8.67999,19.519691
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__F1-60-MAGs163,-8.152902,20.298838
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__JACCYI01,-11.200888,19.486418
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__JANDLV01,-11.69434,17.111864
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465,-16.166655,22.61046
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-513,-8.235563,20.123793
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744,-5.840817,19.486052
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter,-11.161448,20.24607
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__VAWY01,-9.807435,18.84501
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__AC-37,-7.6122627,20.81364
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JAAYBF01,-8.083379,19.14664
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCUC01,-7.2056456,19.522163
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCXP01,-1.873576,18.370773
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCYP01,-6.427126,18.70081
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCZP01,-9.835901,20.582066
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCZR01,-6.547745,18.950624
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACVRW01,-11.990247,17.877033
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JADGHQ01,-10.519437,20.481775
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__Thermoleophilum,-6.853595,20.156958
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__Bog-752,-6.1990333,28.084408
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01,-6.2337165,28.048294
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__PALSA-647,22.626299,19.695215
d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__UBA2241,-6.022912,28.146694
d__Bacteria;p__Actinomycetota;c__UBA4738;o__AC-67;f__AC-67;g__AC-67,-30.004467,23.831154
d__Bacteria;p__Actinomycetota;c__UBA4738;o__CADDZG01;f__WHSQ01;g__JACCXF01,-5.90544,17.133886
d__Bacteria;p__Actinomycetota;c__UBA4738;o__CADDZG01;f__WHSQ01;g__JACCZU01,-6.1826677,30.2875
d__Bacteria;p__Actinomycetota;c__UBA4738;o__CADDZG01;f__WHSQ01;g__JACDAL01,-12.7480955,17.924644
d__Bacteria;p__Actinomycetota;c__UBA4738;o__CADDZG01;f__WHSQ01;g__JACDDL01,-6.2611146,30.304222
d__Bacteria;p__Actinomycetota;c__UBA4738;o__CADDZG01;f__WHSQ01;g__JAHWJK01,-15.5001135,20.436264
d__Bacteria;p__Actinomycetota;c__UBA4738;o__CADDZG01;f__WHSQ01;g__MB1-2,-17.717112,22.749977
d__Bacteria;p__Actinomycetota;c__UBA4738;o__CADDZG01;f__WHSQ01;g__WHSV01,-29.976032,16.24453
d__Bacteria;p__Actinomycetota;c__UBA4738;o__JAHWKV01;f__JAHWKV01;g__JAHWKV01,-9.444729,25.793589
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__HRBIN12;g__AC-51,-31.326958,24.013067
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__HRBIN12;g__AC-69,-30.613375,24.05086
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__HRBIN12;g__JACQDK01,-32.197647,24.192745
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__HRBIN12;g__JAJNBA01,-31.689207,23.50873
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__HRBIN12;g__JAJPHY01,-30.326231,23.85096
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__UBA4738;g__AC-48,-30.611465,24.33095
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__UBA4738;g__AC-55,-14.779428,27.530384
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__UBA4738;g__JACDCJ01,-12.689562,29.123064
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__UBA4738;g__UBA4738,-14.306422,30.845493
d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__UBA4738;g__UBA5182,-5.6196694,22.782238
d__Bacteria;p__Armatimonadota;c__Abditibacteria;o__Abditibacteriales;f__Abditibacteriaceae;g__Abditibacterium,-46.33293,7.6971817
d__Bacteria;p__Armatimonadota;c__Abditibacteria;o__Abditibacteriales;f__Abditibacteriaceae;g__JAFAZH01,-52.2435,-15.2796545
d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas,-20.37625,4.0584745
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__ATM1;g__JACDEQ01,-5.9885573,8.631328
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__ATM1;g__JAJPJR01,0.9515726,14.372592
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__55-13,-37.80553,8.852125
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonas,-12.196496,-18.521116
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__JADFMN01,-6.7802825,9.181625
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__JAEVZK01,-12.201375,-17.362316
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__JAFDWR01,-21.170618,-3.2040677
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__JAMLGR01,4.2975445,-5.395714
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__GBS-DC;g__LDYB01,-5.91872,9.4396
d__Bacteria;p__Armatimonadota;c__UBA5377;o__UBA5377;f__JAAYIR01;g__JAAYIR01,-23.058523,11.994924
d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__34-128;g__34-128,22.691336,13.854116
d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__UBA6794;g__M30B28,15.483268,20.213535
d__Bacteria;p__B130-G9;c__B130-G9;o__B130-G9;f__B130-G9;g__B130-G9,18.36095,6.3174114
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma,30.014933,7.2904563
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__DUPY01,29.969667,7.365184
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Haploplasma,30.126013,7.1653233
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__UBA2284,18.029005,3.809136
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__UBA5453;g__Acholeplasma_C,30.471949,5.7115355
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__UBA5453;g__DUQU01,27.075731,6.1914334
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__UBA5453;g__UBA5409,30.864988,6.715591
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__UBA5453;g__UBA5453,31.061924,8.542231
d__Bacteria;p__Bacillota;c__Bacilli;o__Aneurinibacillales;f__Aneurinibacillaceae;g__Aneurinibacillus,-7.2781806,-39.32011
d__Bacteria;p__Bacillota;c__Bacilli;o__Aneurinibacillales;f__RAOX-1;g__Ammoniphilus_A,14.497578,2.9654722
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Anoxybacillaceae;g__Anoxybacillus_B,12.790623,7.5026255
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Anoxybacillaceae;g__Geobacillus,11.958833,6.8603954
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,11.226252,6.054138
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Metabacillus,11.290435,4.6219764
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_C;g__DE0126,9.079863,6.610885
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_C;g__Margalitia,10.630481,5.5167637
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A,13.388553,6.2549443
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_H;g__Bacillus_BA,11.146797,7.5395365
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_H;g__Priestia,11.303131,6.4805627
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_L;g__Ferdinandcohnia,10.557115,7.2634196
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__DSM-1321;g__Peribacillus,11.420847,7.066562
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__DSM-18226;g__Bacillus_BD,10.6136465,6.2646585
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__DSM-18226;g__Neobacillus,11.350401,6.3115788
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__DSM-18226;g__Niallia,11.08815,4.4071207
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__DSM-18226;g__Pseudoneobacillus,11.018076,3.8302524
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__DSM-18226;g__URHB0009,10.622312,10.200273
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Domibacillaceae;g__Pseudobacillus,12.435502,10.620599
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__JC228;g__Bacillus_BF,11.702328,4.9236083
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia,12.654222,9.217509
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus,11.956529,10.2902
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Metalysinibacillus,12.698068,10.077013
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Paenisporosarcina,10.742742,9.436147
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus,12.453856,8.347395
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus,11.861623,8.636841
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Savagea,12.917957,10.151713
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus,12.447146,8.929822
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina,11.443486,9.491241
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Ureibacillus,11.730722,8.6369915
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Amphibacillus,19.89053,25.298557
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Avamphibacillus,10.234324,8.7263775
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Cerasibacillus,10.455942,8.149394
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Lentibacillus,11.444748,8.796608
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__MSJ-26,9.50837,8.385694
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Oceanobacillus,9.391685,6.837724
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Pseudogracilibacillus,10.687967,8.424509
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Virgibacillus_B,10.8118515,8.47362
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_E;f__Massilibacteriaceae;g__Massilibacterium,8.655674,9.532977
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_F;f__Bacillaceae_M;g__Bacillus_BB,12.197936,12.944275
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_G;f__Fictibacillaceae;g__Fictibacillus_A,12.552303,6.0610013
d__Bacteria;p__Bacillota;c__Bacilli;o__Brevibacillales;f__Brevibacillaceae;g__Brevibacillus,12.827597,5.780173
d__Bacteria;p__Bacillota;c__Bacilli;o__Brevibacillales;f__Brevibacillaceae;g__CFH-S0501,12.680944,4.607432
d__Bacteria;p__Bacillota;c__Bacilli;o__Caldalkalibacillales;f__JCM-10596;g__Bacillus_AT,12.109186,5.6101675
d__Bacteria;p__Bacillota;c__Bacilli;o__Calditerricolales;f__Calditerricolaceae;g__Calditerricola,12.370703,12.980747
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix,26.585203,7.03866
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__GWE2-51-13,15.247295,-1.100848
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__JAAZDN01,25.919167,9.24244
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA2212,26.05857,7.019976
d__Bacteria;p__Bacillota;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium,12.576159,6.8262706
d__Bacteria;p__Bacillota;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium_A,11.934225,6.9678793
